project,current_analysis_key,creation_analysis_key,issue_key,type,rule,severity,status,resolution,effort,debt,tags,creation_date,update_date,close_date,message,component,start_line,end_line,start_offset,end_offset,hash,from_hotspot
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA8mxxgZwiQcK-q7,CODE_SMELL,squid:MethodCyclomaticComplexity,MAJOR,OPEN,,13,13,brain-overload,2017-07-03 09:26:04,2017-07-03 09:26:04,,"The Cyclomatic Complexity of this method ""scanString"" is 13 which is greater than 10 authorized.",QC:jhotdraw:Source/jhotdraw7/src/main/java/net/n3/nanoxml/XMLUtil.java,209.0,209.0,17.0,27.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA4sxxgZwiQcK-cv,CODE_SMELL,squid:S1066,MAJOR,OPEN,,5,5,clumsy,2017-07-03 09:26:04,2017-07-03 09:26:04,,Merge this if statement with the enclosing one.,QC:jhotdraw:Source/jhotdraw7/src/main/java/org/jhotdraw/samples/odg/figures/ODGPathFigure.java,213.0,213.0,12.0,14.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA8mxxgZwiQcK-q9,CODE_SMELL,squid:S1226,MAJOR,OPEN,,5,5,"misra,pitfall",2017-07-03 09:26:04,2017-07-03 09:26:04,,"Introduce a new variable instead of reusing the parameter ""entity"".",QC:jhotdraw:Source/jhotdraw7/src/main/java/net/n3/nanoxml/XMLUtil.java,276.0,276.0,6.0,12.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA4sxxgZwiQcK-cx,CODE_SMELL,squid:S1905,MINOR,OPEN,,5,5,"clumsy,redundant",2017-07-03 09:26:04,2017-07-03 09:26:04,,"Remove this unnecessary cast to ""Double"".",QC:jhotdraw:Source/jhotdraw7/src/main/java/org/jhotdraw/samples/odg/figures/ODGPathFigure.java,164.0,164.0,32.0,45.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA4sxxgZwiQcK-cy,CODE_SMELL,squid:S1166,CRITICAL,OPEN,,10,10,"cert,error-handling,suspicious",2017-07-03 09:26:04,2017-07-03 09:26:04,,Either log or rethrow this exception.,QC:jhotdraw:Source/jhotdraw7/src/main/java/org/jhotdraw/samples/odg/figures/ODGPathFigure.java,187.0,187.0,21.0,55.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA8mxxgZwiQcK-rA,CODE_SMELL,squid:S1067,MAJOR,OPEN,,12,12,brain-overload,2017-07-03 09:26:04,2017-07-03 09:26:04,,Reduce the number of conditional operators (10) used in the expression (maximum allowed 3).,QC:jhotdraw:Source/jhotdraw7/src/main/java/net/n3/nanoxml/XMLUtil.java,184.0,187.0,13.0,63.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA4sxxgZwiQcK-c1,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,"misra,unused",2017-07-03 09:26:04,2017-07-03 09:26:04,,This block of commented-out lines of code should be removed.,QC:jhotdraw:Source/jhotdraw7/src/main/java/org/jhotdraw/samples/odg/figures/ODGPathFigure.java,192.0,192.0,0.0,39.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA8mxxgZwiQcK-rC,CODE_SMELL,squid:S00105,MINOR,OPEN,,2,2,convention,2017-07-03 09:26:04,2017-07-03 09:26:04,,Replace all tab characters in this file by sequences of white-spaces.,QC:jhotdraw:Source/jhotdraw7/src/main/java/net/n3/nanoxml/XMLUtil.java,,,,,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA8mxxgZwiQcK-rD,CODE_SMELL,squid:S128,CRITICAL,OPEN,,10,10,"cert,cwe,misra,suspicious",2017-07-03 09:26:04,2017-07-03 09:26:04,,"End this switch case with an unconditional break, return or throw statement.",QC:jhotdraw:Source/jhotdraw7/src/main/java/net/n3/nanoxml/XMLUtil.java,75.0,75.0,12.0,21.0,,
QC:jhotdraw,AV0Hx__FxxgZwiQcK884,AV0Hx__FxxgZwiQcK884,AV0HyA8mxxgZwiQcK-rF,CODE_SMELL,squid:S1301,MINOR,OPEN,,5,5,"bad-practice,misra",2017-07-03 09:26:04,2017-07-03 09:26:04,,"Replace this ""switch"" statement by ""if"" statements to increase readability.",QC:jhotdraw:Source/jhotdraw7/src/main/java/net/n3/nanoxml/XMLUtil.java,104.0,104.0,9.0,15.0,,
