project,current_analysis_key,creation_analysis_key,issue_key,type,rule,severity,status,resolution,effort,debt,tags,creation_date,update_date,close_date,message,component,start_line,end_line,start_offset,end_offset,hash,from_hotspot
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCWSxxgZwiQcLdTe,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,"misra,unused",2017-07-03 12:04:40,2017-07-03 12:04:40,,This block of commented-out lines of code should be removed.,QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/util/LocaleUtils.java,3.0,3.0,0.0,66.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCWSxxgZwiQcLdTf,CODE_SMELL,code_smells:complex_class,MINOR,OPEN,,90,90,"antipattern,code-smell",2017-07-03 12:04:40,2017-07-03 12:04:40,,Complex class,QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/util/LocaleUtils.java,1.0,1.0,0.0,48.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCgDxxgZwiQcLdcm,CODE_SMELL,squid:S1181,BLOCKER,OPEN,,20,20,"bad-practice,cert,cwe,error-handling",2017-07-03 12:04:40,2017-07-03 12:04:40,,Catch Exception instead of Throwable.,QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/services/ComponentClassTransformerImpl.java,174.0,174.0,15.0,24.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCWSxxgZwiQcLdTh,CODE_SMELL,squid:CommentedOutCodeLine,MAJOR,OPEN,,5,5,"misra,unused",2017-07-03 12:04:40,2017-07-03 12:04:40,,This block of commented-out lines of code should be removed.,QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/util/Holder.java,3.0,3.0,0.0,66.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCgDxxgZwiQcLdcp,CODE_SMELL,squid:S00122,MINOR,OPEN,,1,1,style,2017-07-03 12:04:40,2017-07-03 12:04:40,,"At most one statement is allowed per line, but 2 statements were found on this line.",QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/services/ComponentClassTransformerImpl.java,99.0,99.0,0.0,63.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCWSxxgZwiQcLdTj,CODE_SMELL,squid:S00117,MINOR,OPEN,,2,2,convention,2017-07-03 12:04:40,2017-07-03 12:04:40,,Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.,QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/util/IntegerRange.java,101.0,101.0,18.0,23.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCgDxxgZwiQcLdcr,CODE_SMELL,squid:S00122,MINOR,OPEN,,1,1,style,2017-07-03 12:04:40,2017-07-03 12:04:40,,"At most one statement is allowed per line, but 2 statements were found on this line.",QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/services/ComponentClassTransformerImpl.java,119.0,119.0,0.0,52.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCWSxxgZwiQcLdTk,CODE_SMELL,squid:S00122,MINOR,OPEN,,1,1,style,2017-07-03 12:04:40,2017-07-03 12:04:40,,"At most one statement is allowed per line, but 2 statements were found on this line.",QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/util/IntegerRange.java,49.0,49.0,0.0,60.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCWSxxgZwiQcLdTl,CODE_SMELL,squid:S00122,MINOR,OPEN,,1,1,style,2017-07-03 12:04:40,2017-07-03 12:04:40,,"At most one statement is allowed per line, but 2 statements were found on this line.",QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/util/IntegerRange.java,116.0,116.0,0.0,37.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCgDxxgZwiQcLdcu,CODE_SMELL,squid:S1312,MINOR,OPEN,,5,5,convention,2017-07-03 12:04:40,2017-07-03 12:04:40,,"Make the ""transformLogger"" logger private static final and rename it to comply with the format ""LOG(?:GER)?"".",QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/services/ComponentClassTransformerImpl.java,134.0,134.0,15.0,30.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCgDxxgZwiQcLdcv,CODE_SMELL,squid:S1312,MINOR,OPEN,,5,5,convention,2017-07-03 12:04:40,2017-07-03 12:04:40,,"Make the ""logger"" logger private static final and rename it to comply with the format ""LOG(?:GER)?"".",QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/services/ComponentClassTransformerImpl.java,135.0,135.0,15.0,21.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCWSxxgZwiQcLdTn,CODE_SMELL,squid:S00122,MINOR,OPEN,,1,1,style,2017-07-03 12:04:40,2017-07-03 12:04:40,,"At most one statement is allowed per line, but 2 statements were found on this line.",QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/util/IntegerRange.java,118.0,118.0,0.0,55.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCgDxxgZwiQcLdcx,CODE_SMELL,code_smells:complex_class,MINOR,OPEN,,90,90,"antipattern,code-smell",2017-07-03 12:04:40,2017-07-03 12:04:40,,Complex class,QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/services/ComponentClassTransformerImpl.java,1.0,1.0,0.0,60.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCWSxxgZwiQcLdTp,CODE_SMELL,squid:S1161,MAJOR,OPEN,,5,5,bad-practice,2017-07-03 12:04:40,2017-07-03 12:04:40,,"Add the ""@Override"" annotation above this method signature",QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/util/IntegerRange.java,60.0,60.0,20.0,26.0,,
QC:tapestry,AV0IXBQtxxgZwiQcLchW,AV0IXBQtxxgZwiQcLchW,AV0IXCgDxxgZwiQcLdcz,CODE_SMELL,squid:S00122,MINOR,OPEN,,1,1,style,2017-07-03 12:04:40,2017-07-03 12:04:40,,"At most one statement is allowed per line, but 2 statements were found on this line.",QC:tapestry:tapestry-core/src/main/java/org/apache/tapestry5/internal/services/AssetObjectProvider.java,62.0,62.0,0.0,38.0,,
