project,current_analysis_key,creation_analysis_key,issue_key,type,rule,severity,status,resolution,effort,debt,tags,creation_date,update_date,close_date,message,component,start_line,end_line,start_offset,end_offset,hash,from_hotspot
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz363G0XxMwG_WCih,VULNERABILITY,javascript:S2228,MAJOR,OPEN,,5,5,"owasp-a6,user-experience",2017-07-21 18:12:05,2017-08-29 05:19:07,,Remove this logging statement.,ch:utils/doclint/cli.js,71.0,71.0,6.0,17.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz363G0XxMwG_WCij,VULNERABILITY,javascript:S2228,MAJOR,OPEN,,5,5,"owasp-a6,user-experience",2017-07-21 18:12:05,2017-08-29 05:19:07,,Remove this logging statement.,ch:utils/doclint/cli.js,80.0,80.0,2.0,13.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz37mG0XxMwG_WCjJ,CODE_SMELL,javascript:UnusedFunctionArgument,MAJOR,OPEN,,5,5,"cert,misra,unused",2017-07-21 18:12:05,2017-08-29 05:19:07,,"Remove the unused function parameter ""visibility"".",ch:utils/doclint/check_public_api/test/04-bad-arguments/foo.js,8.0,8.0,7.0,17.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz38VG0XxMwG_WCkK,CODE_SMELL,javascript:S100,MINOR,OPEN,,5,5,convention,2017-07-21 18:57:25,2017-08-29 05:19:07,,Rename this '_handleException' function to match the regular expression ^[a-z][a-zA-Z0-9]*$,ch:lib/Page.js,286.0,286.0,2.0,18.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz37HG0XxMwG_WCir,CODE_SMELL,javascript:NestedIfDepth,MAJOR,OPEN,,10,10,brain-overload,2017-07-21 19:54:04,2017-08-29 05:19:07,,Refactor this code to not nest more than 3 if/for/while/switch/try statements.,ch:utils/doclint/check_public_api/index.js,125.0,125.0,8.0,10.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz38kG0XxMwG_WCka,CODE_SMELL,javascript:S138,MAJOR,OPEN,,20,20,brain-overload,2017-07-21 19:54:04,2017-08-29 05:19:07,,"This function has 126 lines, which is greater than the 100 lines authorized. Split it into smaller functions.",ch:test/test.js,358.0,358.0,36.0,46.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz37HG0XxMwG_WCin,CODE_SMELL,javascript:FunctionComplexity,MAJOR,OPEN,,21,21,brain-overload,2017-07-21 21:21:17,2017-08-29 05:19:07,,Function has a complexity of 21 which is greater than 10 authorized.,ch:utils/doclint/check_public_api/index.js,85.0,85.0,0.0,26.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz37HG0XxMwG_WCip,CODE_SMELL,javascript:FunctionComplexity,MAJOR,OPEN,,17,17,brain-overload,2017-07-21 21:21:17,2017-08-29 05:19:07,,Function has a complexity of 17 which is greater than 10 authorized.,ch:utils/doclint/check_public_api/index.js,256.0,256.0,0.0,31.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz37HG0XxMwG_WCit,CODE_SMELL,javascript:NestedIfDepth,MAJOR,OPEN,,10,10,brain-overload,2017-07-21 21:21:17,2017-08-29 05:19:07,,Refactor this code to not nest more than 3 if/for/while/switch/try statements.,ch:utils/doclint/check_public_api/index.js,213.0,213.0,8.0,10.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz37HG0XxMwG_WCiw,CODE_SMELL,javascript:SwitchWithoutDefault,MAJOR,OPEN,,5,5,"cert,cwe,misra",2017-07-21 21:21:17,2017-08-29 05:19:07,,"Add a ""default"" clause to this ""switch"" statement.",ch:utils/doclint/check_public_api/index.js,294.0,294.0,4.0,10.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz37HG0XxMwG_WCi1,CODE_SMELL,javascript:ArrayAndObjectConstructors,MAJOR,OPEN,,5,5,suspicious,2017-07-21 21:21:17,2017-08-29 05:19:07,,Use a literal instead of the Array constructor.,ch:utils/doclint/check_public_api/index.js,268.0,268.0,11.0,23.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz37HG0XxMwG_WCio,CODE_SMELL,javascript:FunctionComplexity,MAJOR,OPEN,,18,18,brain-overload,2017-07-21 21:21:17,2017-08-29 05:19:07,,Function has a complexity of 18 which is greater than 10 authorized.,ch:utils/doclint/check_public_api/index.js,187.0,187.0,0.0,48.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz37HG0XxMwG_WCis,CODE_SMELL,javascript:NestedIfDepth,MAJOR,OPEN,,10,10,brain-overload,2017-07-21 21:21:17,2017-08-29 05:19:07,,Refactor this code to not nest more than 3 if/for/while/switch/try statements.,ch:utils/doclint/check_public_api/index.js,173.0,173.0,8.0,10.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz37HG0XxMwG_WCi2,CODE_SMELL,javascript:ArrayAndObjectConstructors,MAJOR,OPEN,,5,5,suspicious,2017-07-21 21:21:17,2017-08-29 05:19:07,,Use a literal instead of the Array constructor.,ch:utils/doclint/check_public_api/index.js,269.0,269.0,12.0,24.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz39TG0XxMwG_WClJ,BUG,Web:PageWithoutFaviconCheck,MAJOR,OPEN,,,,user-experience,2017-07-22 03:29:31,2017-08-29 05:19:07,,Add a 'favicon' declaration in this 'header' tag.,ch:test/assets/input/scrollable.html,3.0,3.0,0.0,8.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz38VG0XxMwG_WCj0,BUG,javascript:TrailingComma,BLOCKER,OPEN,,1,1,cross-browser,2017-07-23 00:46:39,2017-08-29 05:19:07,,Remove this trailing comma.,ch:lib/NavigatorWatcher.js,65.0,65.0,109.0,110.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz38VG0XxMwG_WCj_,CODE_SMELL,javascript:S100,MINOR,OPEN,,5,5,convention,2017-07-24 17:07:43,2017-08-29 05:19:07,,Rename this '_cleanup' function to match the regular expression ^[a-z][a-zA-Z0-9]*$,ch:lib/FrameManager.js,476.0,476.0,2.0,10.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz38VG0XxMwG_WCkA,CODE_SMELL,javascript:UnusedFunctionArgument,MAJOR,OPEN,,5,5,"cert,misra,unused",2017-07-24 17:07:43,2017-08-29 05:19:07,,"Remove the unused function parameter ""mutations"".",ch:lib/FrameManager.js,510.0,510.0,42.0,51.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz37HG0XxMwG_WCix,BUG,javascript:TrailingComma,BLOCKER,OPEN,,1,1,cross-browser,2017-07-24 17:07:43,2017-08-29 05:19:07,,Remove this trailing comma.,ch:utils/doclint/check_public_api/index.js,34.0,34.0,12.0,13.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz38FG0XxMwG_WCjp,CODE_SMELL,javascript:S100,MINOR,OPEN,,5,5,convention,2017-07-25 21:35:03,2017-08-29 05:19:07,,Rename this '_modifierBit' function to match the regular expression ^[a-z][a-zA-Z0-9]*$,ch:lib/Input.js,53.0,53.0,2.0,14.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz38VG0XxMwG_WCj9,CODE_SMELL,javascript:S100,MINOR,OPEN,,5,5,convention,2017-07-25 21:58:10,2017-08-29 05:19:07,,Rename this '_navigated' function to match the regular expression ^[a-z][a-zA-Z0-9]*$,ch:lib/FrameManager.js,386.0,386.0,2.0,12.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz38kG0XxMwG_WCkX,CODE_SMELL,javascript:FunctionDefinitionInsideLoop,MAJOR,OPEN,,30,30,suspicious,2017-07-28 18:45:05,2017-08-29 05:19:07,,Define this function outside of a loop.,ch:test/test.js,2187.0,2187.0,86.0,91.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz38kG0XxMwG_WCkU,CODE_SMELL,javascript:FunctionComplexity,MAJOR,OPEN,,11,11,brain-overload,2017-07-30 02:19:37,2017-08-29 05:19:07,,Function has a complexity of 11 which is greater than 10 authorized.,ch:lib/EmulationManager.js,31.0,31.0,2.0,41.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz363G0XxMwG_WCik,VULNERABILITY,javascript:S2228,MAJOR,OPEN,,5,5,"owasp-a6,user-experience",2017-07-31 07:10:59,2017-08-29 05:19:07,,Remove this logging statement.,ch:utils/doclint/cli.js,82.0,82.0,2.0,13.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz37HG0XxMwG_WCi3,BUG,javascript:NamedFunctionExpression,MAJOR,OPEN,,15,15,"cross-browser,user-experience",2017-07-31 07:10:59,2017-08-29 05:19:07,,Make this function anonymous by removing its name: 'function() {...}'.,ch:utils/doclint/check_public_api/index.js,61.0,61.0,32.0,36.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz363G0XxMwG_WCie,VULNERABILITY,javascript:S2228,MAJOR,OPEN,,5,5,"owasp-a6,user-experience",2017-07-31 07:10:59,2017-08-29 05:19:07,,Remove this logging statement.,ch:utils/doclint/cli.js,58.0,58.0,4.0,15.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz363G0XxMwG_WCig,VULNERABILITY,javascript:S2228,MAJOR,OPEN,,5,5,"owasp-a6,user-experience",2017-07-31 07:10:59,2017-08-29 05:19:07,,Remove this logging statement.,ch:utils/doclint/cli.js,67.0,67.0,4.0,15.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz363G0XxMwG_WCid,CODE_SMELL,javascript:TrailingComment,INFO,OPEN,,1,1,convention,2017-07-31 09:06:27,2017-08-29 05:19:07,,Move this trailing comment on the previous empty line.,ch:utils/doclint/preprocessor/index.js,30.0,30.0,51.0,88.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz363G0XxMwG_WCii,VULNERABILITY,javascript:S2228,MAJOR,OPEN,,5,5,"owasp-a6,user-experience",2017-07-31 09:06:27,2017-08-29 05:19:07,,Remove this logging statement.,ch:utils/doclint/cli.js,77.0,77.0,6.0,17.0,,
ch,AV4sz33NG0XxMwG_WCgi,AV4sz33NG0XxMwG_WCgi,AV4sz38FG0XxMwG_WCjt,CODE_SMELL,javascript:S100,MINOR,OPEN,,5,5,convention,2017-08-01 01:47:56,2017-08-29 05:19:07,,Rename this '_onMessage' function to match the regular expression ^[a-z][a-zA-Z0-9]*$,ch:lib/Connection.js,81.0,81.0,8.0,18.0,,
